TotRmsAbvGrd,OpenPorchSF,MasVnrArea,PoolArea,MiscVal,OverallQual,1stFlrSF,ScreenPorch,HalfBath,KitchenAbvGr,LotArea,GrLivArea,YearBuilt,2ndFlrSF,OverallCond,BsmtFinSF1,FullBath,Fireplaces,TotalBsmtSF,EnclosedPorch,LotFrontage,BsmtHalfBath,BsmtUnfSF,BsmtFinSF2,YrSold,LowQualFinSF,GarageYrBlt,MoSold,GarageCars,YearRemodAdd,BsmtFullBath,BedroomAbvGr,3SsnPorch,WoodDeckSF,GarageArea,LotShape,Utilities,LandSlope,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,KitchenQual,Functional,FireplaceQu,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MSSubClass_1,MSSubClass_2,MSSubClass_3,MSSubClass_4,MSZoning_1,MSZoning_2,MSZoning_3,Street_1,Alley_1,Alley_2,LandContour_1,LandContour_2,LotConfig_1,LotConfig_2,LotConfig_3,Neighborhood_1,Neighborhood_2,Neighborhood_3,Neighborhood_4,Neighborhood_5,Condition1_1,Condition1_2,Condition1_3,Condition1_4,Condition2_1,Condition2_2,Condition2_3,BldgType_1,BldgType_2,BldgType_3,HouseStyle_1,HouseStyle_2,HouseStyle_3,RoofStyle_1,RoofStyle_2,RoofStyle_3,RoofMatl_1,RoofMatl_2,RoofMatl_3,Exterior1st_1,Exterior1st_2,Exterior1st_3,Exterior1st_4,Exterior2nd_1,Exterior2nd_2,Exterior2nd_3,Exterior2nd_4,MasVnrType_1,MasVnrType_2,MasVnrType_3,Foundation_1,Foundation_2,Foundation_3,Heating_1,Heating_2,Heating_3,CentralAir_1,Electrical_1,Electrical_2,Electrical_3,GarageType_1,GarageType_2,GarageType_3,MiscFeature_1,MiscFeature_2,MiscFeature_3,SaleType_1,SaleType_2,SaleType_3,SaleType_4,SaleCondition_1,SaleCondition_2,SaleCondition_3,SalePrice
8,0,0.0,0,0,4,1104,0,0,1,11250,1788,1957,684,5,0,1,2,1104,0,,0,1104,0,2009,0,1957.0,11,1,1989,1,5,0,120,304,3,3,0,2,2,3,3,3,1,1,4,2,5,3,1,3,3,2,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,161500
8,0,0.0,0,0,6,1060,0,0,1,13515,1824,1919,764,6,0,1,1,764,126,60.0,0,764,0,2007,0,1940.0,7,2,1950,0,3,0,0,520,3,3,0,2,2,3,3,1,1,1,4,2,7,4,1,3,3,0,0,4,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,180500
5,68,0.0,0,0,6,1337,0,0,1,4060,1337,1998,0,5,266,2,0,1405,0,34.0,0,1139,0,2008,0,1998.0,8,2,1999,1,2,0,144,511,3,3,0,3,2,4,3,1,6,1,4,3,7,0,3,3,3,2,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,181000
6,34,218.0,0,0,7,713,0,1,1,3735,1452,1999,739,5,450,2,0,691,0,35.0,0,241,0,2006,0,1999.0,3,2,1999,1,3,0,0,506,3,3,0,3,2,4,3,1,6,1,4,3,7,0,1,3,3,2,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,183900
9,0,0.0,0,0,7,964,0,1,2,10120,1889,1910,925,4,0,1,1,925,264,60.0,0,925,0,2007,0,1960.0,1,1,1950,0,4,0,0,308,2,3,0,1,2,3,3,1,1,1,2,2,7,4,1,3,3,0,0,3,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,122000
10,76,0.0,0,0,9,2018,0,0,1,13214,2018,2008,0,5,0,2,1,2002,0,89.0,0,2002,0,2010,0,2009.0,5,3,2009,0,3,0,144,746,2,3,0,4,2,5,3,4,1,1,4,4,7,4,3,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,378500
11,12,632.0,0,0,8,1968,0,1,1,14100,3447,1935,1479,9,192,3,2,728,0,,0,536,0,2008,0,1982.0,5,3,1997,0,4,0,314,1014,2,3,1,2,3,3,3,2,3,1,4,3,7,4,1,3,3,2,0,2,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,381000
7,0,180.0,0,0,5,874,0,1,1,11344,1524,1958,650,5,460,1,0,874,0,78.0,0,414,0,2007,0,1958.0,7,1,1958,0,3,0,0,315,3,3,0,2,2,3,3,1,4,1,2,2,7,0,1,3,3,2,0,2,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,144000
4,0,0.0,0,0,7,1332,0,1,1,23595,1524,1979,192,6,1258,0,1,1332,0,,0,74,0,2010,0,1979.0,4,2,1979,2,0,0,268,586,3,3,2,3,2,4,3,4,6,1,2,3,7,3,3,3,3,2,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,260000
7,0,0.0,0,0,6,1489,0,0,1,9156,1489,1968,0,7,0,2,1,1489,0,,0,1489,0,2009,0,1968.0,8,2,1968,0,3,0,0,462,2,3,0,2,2,3,3,1,1,1,3,3,7,4,2,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,185750
5,0,114.0,0,0,5,935,0,0,1,13526,935,1965,0,6,560,1,0,935,0,,0,0,375,2006,0,1965.0,11,1,1965,1,3,0,180,288,2,3,0,2,2,3,3,1,4,2,2,2,7,0,1,3,3,2,0,3,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,137000
5,0,84.0,0,0,6,1357,163,0,1,11512,1357,1959,0,7,719,1,1,1019,0,124.0,0,300,0,2008,0,1959.0,5,1,2006,1,2,0,0,312,2,3,0,2,2,3,3,3,5,1,3,4,7,4,2,3,3,2,0,4,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,177000
8,0,0.0,0,0,5,661,0,0,1,5362,1250,1910,589,6,0,2,1,661,81,53.0,0,661,0,2007,0,1985.0,11,2,2003,0,3,0,242,552,3,3,0,2,2,3,3,1,1,1,4,2,7,4,1,3,3,2,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,139000
10,0,567.0,0,0,5,928,0,0,2,11345,1920,1948,992,5,220,2,0,928,0,95.0,0,708,0,2007,0,1948.0,7,2,1950,0,4,0,0,400,3,3,0,2,2,3,3,1,3,1,3,2,7,0,1,3,2,2,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,137000
6,116,0.0,0,0,6,735,0,1,1,12936,1395,1972,660,6,593,1,1,723,0,,1,130,0,2009,0,1972.0,12,2,1972,0,3,0,294,497,2,3,0,2,2,3,4,1,4,1,2,2,7,3,1,3,3,2,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,162000
7,0,359.0,0,0,6,1724,0,1,1,17871,1724,1967,0,5,528,1,1,1680,0,,0,1152,0,2009,0,1967.0,6,2,1976,1,3,0,0,480,2,3,0,2,2,4,3,3,5,1,1,2,7,4,2,3,3,2,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,197900
7,211,,0,0,8,1128,0,1,1,9473,2031,2002,903,5,804,2,1,1128,0,75.0,0,324,0,2008,0,2002.0,3,2,2002,1,3,0,0,577,3,3,0,3,2,4,3,1,6,1,4,3,7,4,2,3,3,2,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,237000
6,0,0.0,0,0,4,698,0,0,1,7500,1128,1920,430,4,0,1,0,698,164,60.0,0,698,0,2010,0,1980.0,4,2,1950,0,2,0,30,528,3,3,0,2,3,3,3,1,1,1,2,2,7,0,2,3,3,2,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,68400
6,72,110.0,0,0,7,1573,0,0,1,9808,1573,2002,0,5,788,2,0,1573,0,67.0,0,785,0,2009,0,2002.0,3,2,2002,1,3,0,0,544,2,3,0,3,2,4,3,1,6,1,4,3,7,0,2,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,227000
6,58,54.0,0,0,7,1339,90,0,1,8049,1339,1990,0,5,1053,2,1,1309,0,50.0,0,256,0,2006,0,1990.0,7,2,1990,1,2,0,0,484,2,3,0,2,2,4,3,1,5,1,2,2,7,3,3,4,4,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,180000
5,0,0.0,0,0,5,1040,288,0,1,8800,1040,1977,0,7,532,2,0,1040,0,61.0,0,364,144,2009,0,1977.0,9,2,2008,0,3,0,0,484,2,3,0,2,2,4,3,2,2,3,2,3,7,0,1,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,150500
8,0,0.0,0,0,6,912,0,2,2,9400,1824,1971,912,5,0,2,0,912,0,94.0,0,912,0,2010,0,,4,0,1971,0,4,0,128,0,3,3,0,2,2,3,3,3,1,1,2,2,7,0,0,0,0,2,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,139000
10,0,0.0,0,0,6,1699,116,0,1,9638,2447,1919,748,7,0,2,1,804,42,50.0,0,804,0,2010,0,1969.0,3,1,1990,0,4,0,272,336,3,3,0,2,2,3,3,1,1,1,4,3,5,4,1,3,3,2,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,169000
6,0,0.0,0,0,6,825,0,0,1,6000,1412,1939,587,6,0,1,1,780,0,50.0,0,780,0,2009,0,1939.0,5,1,1950,0,4,0,45,280,3,3,0,2,1,3,3,1,1,1,4,2,7,4,1,3,3,2,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,132500
6,26,451.0,0,0,6,1328,0,1,1,9790,1328,1963,0,5,569,1,2,1328,0,,0,678,81,2010,0,1963.0,6,2,1963,1,3,0,0,528,3,3,0,2,2,3,3,1,5,3,2,2,7,4,1,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,143000
7,198,621.0,0,0,5,1582,0,0,1,36500,1582,1964,0,5,812,2,0,1624,0,,1,812,0,2006,0,1964.0,6,2,1964,0,4,0,168,390,2,3,1,2,3,3,3,3,3,1,1,2,7,0,1,3,3,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,190000
5,59,0.0,0,0,8,1659,0,0,1,5664,1659,2000,0,5,1158,2,1,1501,0,40.0,0,343,0,2009,0,2000.0,10,2,2000,1,2,0,212,499,2,3,0,3,2,4,3,1,6,1,4,4,7,5,3,3,3,2,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,278000
8,74,788.0,0,0,8,1120,0,1,1,11065,1970,2006,850,5,0,2,1,1085,0,86.0,0,1085,0,2006,0,2006.0,10,3,2006,0,3,0,177,753,2,3,0,3,2,4,3,2,1,1,4,4,7,4,3,3,3,2,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,281000
6,0,86.0,0,0,5,1152,0,0,1,14112,1152,1964,0,7,1014,1,1,1152,0,,0,138,0,2010,0,1964.0,4,2,1964,1,3,0,227,484,2,3,0,2,2,3,3,3,6,1,2,2,7,4,2,3,3,2,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,180500
6,0,268.0,0,0,5,630,0,1,1,1680,1302,1972,672,7,231,2,0,630,0,21.0,0,399,0,2009,0,1972.0,2,1,1972,0,3,0,185,264,3,3,0,2,2,3,3,1,5,1,2,2,7,0,1,3,3,2,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,119500
11,287,0.0,0,0,5,1378,0,0,2,6600,2372,1892,994,4,0,2,0,994,0,60.0,0,994,0,2009,0,1985.0,12,1,1965,0,4,0,0,432,3,3,0,2,2,3,3,1,1,1,2,2,5,0,2,3,3,2,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,107500
8,28,0.0,0,0,7,832,259,1,1,10140,1664,1976,832,5,194,2,1,832,0,78.0,0,638,0,2006,0,1976.0,3,2,1976,0,4,0,0,528,3,3,0,2,2,4,3,1,6,1,2,2,7,3,2,3,3,2,0,2,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,162900
5,0,0.0,0,0,5,864,0,0,1,8172,864,1955,0,7,167,1,0,864,0,60.0,0,697,0,2006,0,1957.0,4,2,1990,1,2,0,0,572,3,3,0,2,2,3,3,1,3,1,2,2,7,0,1,3,3,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,115000
5,0,168.0,0,0,5,1052,0,1,1,8400,1052,1968,0,5,1016,1,0,1052,0,70.0,0,36,0,2006,0,1968.0,11,1,1968,1,3,0,356,288,3,3,0,2,2,3,3,3,4,1,3,2,7,0,2,3,3,2,0,2,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,138500
6,20,148.0,0,0,5,1128,0,0,1,8700,1128,1963,0,6,776,2,0,1120,123,80.0,0,344,0,2008,0,1963.0,12,2,1963,1,3,0,192,525,3,3,0,2,3,3,3,2,5,1,3,2,7,0,2,3,3,2,0,3,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,155000
5,44,82.0,0,0,6,1072,0,0,1,3675,1072,2005,0,5,547,2,0,547,0,35.0,0,0,0,2006,0,2005.0,6,2,2006,1,2,0,0,525,3,3,0,2,2,4,3,4,6,1,3,2,7,0,3,3,3,2,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,140000
12,292,796.0,480,0,10,4692,0,1,1,63887,5642,2008,950,5,5644,2,3,6110,0,313.0,0,466,0,2008,0,2008.0,1,2,2008,2,3,0,214,1418,0,3,0,4,2,5,3,4,6,1,4,4,7,4,3,3,3,2,3,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,160000
6,0,0.0,0,0,5,1246,0,1,1,7500,1246,1959,0,7,340,1,0,1246,0,75.0,0,0,906,2010,0,1959.0,5,1,1994,1,3,0,218,305,3,3,0,2,2,3,3,1,2,3,4,3,7,0,2,3,3,2,0,4,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,154000
9,0,344.0,0,0,7,1005,0,1,1,10762,1983,1999,978,5,694,2,1,978,0,,0,284,0,2009,0,1999.0,5,2,1999,0,3,0,0,490,2,3,0,3,2,4,3,1,6,1,4,3,7,3,3,3,3,2,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,225000
7,0,0.0,0,0,6,753,224,0,1,7500,1494,1942,741,7,547,1,2,771,0,,0,224,0,2009,0,1942.0,11,1,1950,0,3,0,0,213,2,3,0,2,2,3,3,1,4,1,1,3,7,4,1,3,3,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,177500
8,78,391.0,0,0,8,1203,0,1,1,10120,2526,1994,1323,5,740,2,1,1165,0,92.0,0,425,0,2006,0,1994.0,12,3,1994,1,4,0,309,844,3,3,0,3,2,4,3,1,6,1,4,3,7,3,2,3,3,2,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,290000
7,59,228.0,0,0,7,1616,0,0,1,8688,1616,2005,0,5,0,2,0,1616,0,73.0,0,1616,0,2006,0,2005.0,4,3,2005,0,3,0,208,834,3,3,0,3,2,4,3,3,1,1,4,3,7,0,2,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,232000
7,40,117.0,0,0,7,976,0,0,1,3363,1708,2004,732,5,0,2,0,976,0,32.0,0,976,0,2006,0,2004.0,4,2,2004,0,3,0,0,380,3,3,0,3,2,4,3,1,1,1,4,3,3,0,1,3,3,2,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,130000
6,102,300.0,0,0,9,1652,0,0,1,13173,1652,2006,0,5,1572,2,2,1652,0,108.0,0,80,0,2009,0,2006.0,11,2,2007,1,2,0,404,840,2,3,0,3,2,5,3,1,6,1,4,4,7,5,3,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,325000
6,35,94.0,0,0,7,1368,0,0,1,6955,1368,2005,0,5,0,2,1,1368,0,48.0,0,1368,0,2006,0,2005.0,9,2,2006,0,2,0,132,474,2,3,0,3,2,4,3,1,1,1,4,3,7,4,2,3,3,2,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,202500
5,64,0.0,0,0,5,990,0,0,1,8072,990,1994,0,5,746,1,0,990,0,60.0,0,244,0,2009,0,2000.0,5,2,1995,1,3,0,0,480,3,3,0,2,3,4,4,1,5,1,4,2,7,0,1,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,138000
6,36,0.0,0,0,5,1122,0,0,1,12000,1122,1948,0,7,144,1,0,924,0,100.0,0,172,608,2008,0,1948.0,5,2,2005,1,2,0,0,528,3,3,0,2,2,3,3,1,6,5,4,3,7,0,1,3,3,2,0,2,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,147000
